대표티켓번호,판매순번,주문상태,판매일,상품명,이용일시,장소명,총매수,최종정상매수,주문자명,휴대폰번호,금액,발권상태,회원여부,판매처,주문일시,공연ID,장르1,회원키
9000000062735,9000000062736,정상,20250720,가족 뮤지컬 〈넘버 블록스〉 - 여수,20250803: 1100,GS칼텍스 예울마루 대극장,4,4,Cameron Ellis 06830,000-0000-3841,80000,Y,N,기업할인_예울마루(MO),20250720102415,250802_01,어린이·가족,
9000000062737,9000000062738,정상,20250620,가족 뮤지컬 〈넘버 블록스〉 - 여수,20250803: 1100,GS칼텍스 예울마루 대극장,2,2,Rowan Ellis 06831,000-0000-0572,81200,Y,Y,GS칼텍스 예울마루(web),20250620204542,250802_01,어린이·가족,00000000572
9000000062739,9000000062740,정상,20250702,가족 뮤지컬 〈넘버 블록스〉 - 여수,20250803: 1100,GS칼텍스 예울마루 대극장,2,2,Avery Foster 06832,00000021894,81200,Y,Y,티켓모바일웹,20250702142738,250802_01,어린이·가족,
9000000062741,9000000062742,정상,20250703,가족 뮤지컬 〈넘버 블록스〉 - 여수,20250803: 1100,GS칼텍스 예울마루 대극장,2,2,Morgan Foster 06833,000-0001-3942,81200,Y,Y,GS칼텍스 예울마루(web),20250703075924,250802_01,어린이·가족,00000013942
9000000062743,9000000062744,정상,20250620,가족 뮤지컬 〈넘버 블록스〉 - 여수,20250803: 1100,GS칼텍스 예울마루 대극장,4,4,Casey Parker 05773,000-0001-2321,162400,Y,Y,GS칼텍스 예울마루(mobile),20250620180533,250802_01,어린이·가족,
9000000062745,9000000018759,정상,20250616,가족 뮤지컬 〈넘버 블록스〉 - 여수,20250803: 1100,GS칼텍스 예울마루 대극장,2,2,Jordan Foster 06834,000-0001-5008,81200,Y,Y,GS칼텍스 예울마루(mobile),20250616135021,250802_01,어린이·가족,00000015008
9000000062746,9000000062747,정상,20250623,가족 뮤지컬 〈넘버 블록스〉 - 여수,20250803: 1100,GS칼텍스 예울마루 대극장,2,2,Riley Foster 06835,00000009015,81200,Y,Y,티켓모바일웹,20250623114727,250802_01,어린이·가족,00000009015
9000000062748,9000000062749,정상,20250621,가족 뮤지컬 〈넘버 블록스〉 - 여수,20250803: 1100,GS칼텍스 예울마루 대극장,2,2,Taylor Foster 06836,00000000684,75600,Y,Y,티켓모바일웹,20250621130653,250802_01,어린이·가족,
9000000062750,9000000062751,정상,20250620,가족 뮤지컬 〈넘버 블록스〉 - 여수,20250803: 1100,GS칼텍스 예울마루 대극장,2,2,Casey Foster 06837,00000013763,81200,Y,Y,티켓모바일웹,20250620091041,250802_01,어린이·가족,
9000000062752,9000000009430,정상,20250623,가족 뮤지컬 〈넘버 블록스〉 - 여수,20250803: 1100,GS칼텍스 예울마루 대극장,2,2,Casey Ellis 05997,00000017022,81200,Y,Y,티켓어플 안드로이드,20250623155002,250802_01,어린이·가족,
9000000062753,9000000001964,정상,20250615,가족 뮤지컬 〈넘버 블록스〉 - 여수,20250803: 1100,GS칼텍스 예울마루 대극장,3,3,Cameron Foster 06838,00000002354,121800,Y,Y,엔에이치엔(주)(네이버 지식쇼핑-모바일),20250615084703,250802_01,어린이·가족,00000002354
9000000062754,9000000021237,정상,20250621,가족 뮤지컬 〈넘버 블록스〉 - 여수,20250803: 1100,GS칼텍스 예울마루 대극장,3,3,Rowan Foster 06839,00000008591,121800,Y,Y,엔에이치엔(주)(네이버 지식쇼핑-모바일),20250621083324,250802_01,어린이·가족,
9000000062755,9000000043521,정상,20250613,가족 뮤지컬 〈넘버 블록스〉 - 여수,20250803: 1100,GS칼텍스 예울마루 대극장,4,4,Avery Lane 06840,000-0000-7003,156800,Y,Y,GS칼텍스 예울마루(mobile),20250613091156,250802_01,어린이·가족,00000007003
9000000062756,9000000062757,정상,20250718,가족 뮤지컬 〈넘버 블록스〉 - 여수,20250803: 1100,GS칼텍스 예울마루 대극장,2,2,Morgan Lane 06841,000-0000-7592,98000,Y,Y,GS칼텍스 예울마루(mobile),20250718201819,250802_01,어린이·가족,00000007592
9000000062758,9000000062759,정상,20250701,가족 뮤지컬 〈넘버 블록스〉 - 여수,20250803: 1100,GS칼텍스 예울마루 대극장,3,3,Jordan Lane 06842,000-0001-0399,121800,Y,Y,GS칼텍스 예울마루(web),20250701094359,250802_01,어린이·가족,00000010399
9000000062760,9000000062761,정상,20250622,가족 뮤지컬 〈넘버 블록스〉 - 여수,20250803: 1100,GS칼텍스 예울마루 대극장,2,2,Riley Lane 06843,00000017171,81200,Y,Y,(주)인터파크 통합app,20250622080849,250802_01,어린이·가족,00000017171
9000000062762,9000000062763,정상,20250621,가족 뮤지컬 〈넘버 블록스〉 - 여수,20250803: 1100,GS칼텍스 예울마루 대극장,2,2,Casey Lane 06589,00000012174,70000,Y,Y,티켓모바일웹,20250621111744,250802_01,어린이·가족,
9000000062764,9000000062765,정상,20250627,가족 뮤지컬 〈넘버 블록스〉 - 여수,20250803: 1100,GS칼텍스 예울마루 대극장,2,2,Taylor Lane 06844,00000004820,81200,Y,Y,티켓모바일웹,20250627214634,250802_01,어린이·가족,
9000000062766,9000000062767,정상,20250719,가족 뮤지컬 〈넘버 블록스〉 - 여수,20250803: 1100,GS칼텍스 예울마루 대극장,2,2,Casey Lane 06845,000-0001-5380,98000,Y,Y,GS칼텍스 예울마루(mobile),20250719141756,250802_01,어린이·가족,00000015380
9000000062768,9000000062769,정상,20250612,가족 뮤지컬 〈넘버 블록스〉 - 여수,20250803: 1100,GS칼텍스 예울마루 대극장,4,4,Cameron Lane 06846,000-0000-2753,162400,Y,Y,GS칼텍스 예울마루(web),20250612160511,250802_01,어린이·가족,00000002753
9000000062770,9000000062771,정상,20250622,가족 뮤지컬 〈넘버 블록스〉 - 여수,20250803: 1100,GS칼텍스 예울마루 대극장,2,2,Rowan Lane 06847,00000015354,81200,Y,Y,티켓모바일웹,20250622120211,250802_01,어린이·가족,
9000000062772,9000000062773,정상,20250630,가족 뮤지컬 〈넘버 블록스〉 - 여수,20250803: 1100,GS칼텍스 예울마루 대극장,2,2,Avery Brooks 06848,000-0001-2704,79800,Y,N,기업할인_예울마루(GS칼텍스)MO,20250630181531,250802_01,어린이·가족,
9000000062774,9000000062775,정상,20250612,가족 뮤지컬 〈넘버 블록스〉 - 여수,20250803: 1100,GS칼텍스 예울마루 대극장,2,2,Morgan Brooks 06849,000-0001-0945,98000,Y,Y,GS칼텍스 예울마루(mobile),20250612164512,250802_01,어린이·가족,00000010945
9000000062776,9000000062777,정상,20250719,가족 뮤지컬 〈넘버 블록스〉 - 여수,20250803: 1100,GS칼텍스 예울마루 대극장,3,3,Jordan Brooks 06850,000-0001-3079,210000,Y,Y,GS칼텍스 예울마루(mobile),20250719084231,250802_01,어린이·가족,00000013079
9000000062778,9000000062779,정상,20250702,가족 뮤지컬 〈넘버 블록스〉 - 여수,20250803: 1100,GS칼텍스 예울마루 대극장,4,4,Riley Brooks 06851,00000000274,162400,Y,Y,티켓모바일웹,20250702162604,250802_01,어린이·가족,00000000274
9000000062780,9000000062781,정상,20250718,가족 뮤지컬 〈넘버 블록스〉 - 여수,20250803: 1100,GS칼텍스 예울마루 대극장,2,2,Taylor Brooks 06852,000-0000-9204,98000,Y,Y,GS칼텍스 예울마루(mobile),20250718160254,250802_01,어린이·가족,00000009204
9000000062782,9000000062783,정상,20250709,가족 뮤지컬 〈넘버 블록스〉 - 여수,20250803: 1100,GS칼텍스 예울마루 대극장,2,2,Jordan Brooks 06722,00000011250,81200,Y,Y,엔에이치엔(주)(네이버 지식쇼핑-모바일),20250709113132,250802_01,어린이·가족,
9000000062784,9000000062785,정상,20250622,가족 뮤지컬 〈넘버 블록스〉 - 여수,20250803: 1100,GS칼텍스 예울마루 대극장,2,2,Casey Brooks 06853,00000004446,81200,Y,Y,티켓모바일웹,20250622183047,250802_01,어린이·가족,00000004446
9000000062786,9000000053167,정상,20250613,가족 뮤지컬 〈넘버 블록스〉 - 여수,20250803: 1100,GS칼텍스 예울마루 대극장,2,2,Cameron Brooks 06854,000-0000-0919,81200,Y,Y,GS칼텍스 예울마루(mobile),20250613084951,250802_01,어린이·가족,00000000919
9000000062787,9000000062788,정상,20250629,가족 뮤지컬 〈넘버 블록스〉 - 여수,20250803: 1100,GS칼텍스 예울마루 대극장,1,1,Rowan Brooks 06855,000-0000-5455,40600,Y,Y,GS칼텍스 예울마루(mobile),20250629102020,250802_01,어린이·가족,00000005455
9000000062789,9000000062790,정상,20250619,가족 뮤지컬 〈넘버 블록스〉 - 여수,20250803: 1100,GS칼텍스 예울마루 대극장,5,5,Rowan Brooks 06855,000-0000-5455,203000,Y,Y,GS칼텍스 예울마루(mobile),20250619191241,250802_01,어린이·가족,00000005455
9000000062791,9000000062792,정상,20250612,가족 뮤지컬 〈넘버 블록스〉 - 여수,20250803: 1100,GS칼텍스 예울마루 대극장,5,5,Avery Parker 06856,000-0001-6219,203000,Y,Y,GS칼텍스 예울마루(mobile),20250612160922,250802_01,어린이·가족,00000016219
9000000062793,9000000062794,정상,20250803,가족 뮤지컬 〈넘버 블록스〉 - 여수,20250803: 1100,GS칼텍스 예울마루 대극장,1,1,,,70000,Y,N,GS칼텍스 예울마루,20250803105553,250802_01,어린이·가족,
9000000062795,9000000028429,정상,20250803,가족 뮤지컬 〈넘버 블록스〉 - 여수,20250803: 1100,GS칼텍스 예울마루 대극장,2,2,,,98000,Y,N,GS칼텍스 예울마루,20250803104815,250802_01,어린이·가족,
9000000062796,9000000062797,정상,20250803,가족 뮤지컬 〈넘버 블록스〉 - 여수,20250803: 1100,GS칼텍스 예울마루 대극장,2,2,,,98000,Y,N,GS칼텍스 예울마루,20250803104647,250802_01,어린이·가족,
9000000062798,9000000062799,정상,20250803,가족 뮤지컬 〈넘버 블록스〉 - 여수,20250803: 1100,GS칼텍스 예울마루 대극장,2,2,,,98000,Y,N,GS칼텍스 예울마루,20250803101648,250802_01,어린이·가족,
9000000062800,9000000062801,정상,20250803,가족 뮤지컬 〈넘버 블록스〉 - 여수,20250803: 1100,GS칼텍스 예울마루 대극장,2,2,,,79800,Y,N,GS칼텍스 예울마루,20250803101207,250802_01,어린이·가족,
9000000062802,9000000062803,정상,20250620,가족 뮤지컬 〈넘버 블록스〉 - 여수,20250803: 1400,GS칼텍스 예울마루 대극장,2,2,Morgan Parker 06857,00000009156,81200,Y,Y,티켓모바일웹,20250620130033,250802_01,어린이·가족,
9000000062804,9000000062805,정상,20250622,가족 뮤지컬 〈넘버 블록스〉 - 여수,20250803: 1400,GS칼텍스 예울마루 대극장,4,4,Cameron Ellis 04462,00000001327,162400,Y,Y,티켓모바일웹,20250622174900,250802_01,어린이·가족,00000001327
9000000062806,9000000047577,정상,20250621,가족 뮤지컬 〈넘버 블록스〉 - 여수,20250803: 1400,GS칼텍스 예울마루 대극장,2,2,Jordan Parker 06858,00000020868,81200,Y,Y,티켓모바일웹,20250621113412,250802_01,어린이·가족,
9000000062807,9000000062808,정상,20250627,가족 뮤지컬 〈넘버 블록스〉 - 여수,20250803: 1400,GS칼텍스 예울마루 대극장,2,2,Riley Parker 06859,00000001336,81200,Y,Y,티켓모바일웹,20250627182240,250802_01,어린이·가족,00000001336
9000000062809,9000000062810,정상,20250612,가족 뮤지컬 〈넘버 블록스〉 - 여수,20250803: 1400,GS칼텍스 예울마루 대극장,2,2,Riley Bennett 05795,000-0001-7247,81200,Y,Y,GS칼텍스 예울마루(web),20250612160126,250802_01,어린이·가족,00000017247
9000000062811,9000000062812,정상,20250613,가족 뮤지컬 〈넘버 블록스〉 - 여수,20250803: 1400,GS칼텍스 예울마루 대극장,2,2,Taylor Parker 06860,000-0000-2427,81200,Y,Y,GS칼텍스 예울마루(mobile),20250613184957,250802_01,어린이·가족,00000002427
9000000062813,9000000062814,정상,20250620,가족 뮤지컬 〈넘버 블록스〉 - 여수,20250803: 1400,GS칼텍스 예울마루 대극장,2,2,Casey Parker 06861,000-0002-1344,81200,Y,Y,GS칼텍스 예울마루(mobile),20250620224753,250802_01,어린이·가족,00000021344
9000000062815,9000000062816,정상,20250620,가족 뮤지컬 〈넘버 블록스〉 - 여수,20250803: 1400,GS칼텍스 예울마루 대극장,4,4,Cameron Parker 06862,00000020337,162400,Y,Y,티켓어플 안드로이드,20250620145147,250802_01,어린이·가족,
9000000062817,9000000062818,정상,20250729,가족 뮤지컬 〈넘버 블록스〉 - 여수,20250803: 1400,GS칼텍스 예울마루 대극장,2,2,Rowan Parker 06863,000-0000-1604,98000,Y,Y,GS칼텍스 예울마루(mobile),20250729160745,250802_01,어린이·가족,00000001604
9000000062819,9000000062820,정상,20250711,가족 뮤지컬 〈넘버 블록스〉 - 여수,20250803: 1400,GS칼텍스 예울마루 대극장,4,4,Avery Reed 06864,00000013932,162400,Y,Y,티켓모바일웹,20250711183837,250802_01,어린이·가족,
9000000062821,9000000062822,정상,20250622,가족 뮤지컬 〈넘버 블록스〉 - 여수,20250803: 1400,GS칼텍스 예울마루 대극장,2,2,Morgan Reed 06865,00000015101,81200,Y,Y,티켓모바일웹,20250622152522,250802_01,어린이·가족,00000015101
9000000062823,9000000062824,정상,20250729,가족 뮤지컬 〈넘버 블록스〉 - 여수,20250803: 1400,GS칼텍스 예울마루 대극장,2,2,Jordan Reed 06866,000-0000-0929,98000,Y,Y,GS칼텍스 예울마루(mobile),20250729151639,250802_01,어린이·가족,00000000929
9000000062825,9000000062826,정상,20250713,가족 뮤지컬 〈넘버 블록스〉 - 여수,20250803: 1400,GS칼텍스 예울마루 대극장,3,3,Riley Reed 06867,000-0000-0362,121800,Y,Y,GS칼텍스 예울마루(mobile),20250713161741,250802_01,어린이·가족,00000000362
9000000062827,9000000062828,정상,20250615,가족 뮤지컬 〈넘버 블록스〉 - 여수,20250803: 1400,GS칼텍스 예울마루 대극장,2,2,Taylor Reed 06868,00000015442,81200,Y,Y,티켓모바일웹,20250615112522,250802_01,어린이·가족,
9000000062829,9000000062830,정상,20250622,가족 뮤지컬 〈넘버 블록스〉 - 여수,20250803: 1400,GS칼텍스 예울마루 대극장,3,3,Rowan Reed 05079,000-0002-0306,121800,Y,Y,GS칼텍스 예울마루(mobile),20250622212439,250802_01,어린이·가족,00000020306
9000000062831,9000000012717,정상,20250708,가족 뮤지컬 〈넘버 블록스〉 - 여수,20250803: 1400,GS칼텍스 예울마루 대극장,3,3,Taylor Foster 06068,000-0001-7906,121800,Y,Y,GS칼텍스 예울마루(mobile),20250708100345,250802_01,어린이·가족,00000017906
9000000062832,9000000062833,정상,20250712,가족 뮤지컬 〈넘버 블록스〉 - 여수,20250803: 1400,GS칼텍스 예울마루 대극장,2,2,Casey Reed 06869,000-0000-5449,81200,Y,Y,GS칼텍스 예울마루(mobile),20250712080933,250802_01,어린이·가족,00000005449
9000000062834,9000000062835,정상,20250613,가족 뮤지컬 〈넘버 블록스〉 - 여수,20250803: 1400,GS칼텍스 예울마루 대극장,2,2,Casey Foster 06069,000-0002-0360,81200,Y,Y,GS칼텍스 예울마루(mobile),20250613203344,250802_01,어린이·가족,00000020360
9000000062836,9000000062837,정상,20250720,가족 뮤지컬 〈넘버 블록스〉 - 여수,20250803: 1400,GS칼텍스 예울마루 대극장,2,2,Cameron Reed 06870,000-0001-5906,98000,Y,Y,GS칼텍스 예울마루(mobile),20250720222641,250802_01,어린이·가족,00000015906
9000000062838,9000000062839,정상,20250626,가족 뮤지컬 〈넘버 블록스〉 - 여수,20250803: 1400,GS칼텍스 예울마루 대극장,2,2,Morgan Bennett 04769,00000000285,81200,Y,Y,티켓모바일웹,20250626093028,250802_01,어린이·가족,
9000000062840,9000000062841,정상,20250709,가족 뮤지컬 〈넘버 블록스〉 - 여수,20250803: 1400,GS칼텍스 예울마루 대극장,2,2,Taylor Hayes 04188,000-0001-2256,81200,Y,Y,야놀자_엔터 연동(mo),20250709215307,250802_01,어린이·가족,
9000000062842,9000000048833,정상,20250624,가족 뮤지컬 〈넘버 블록스〉 - 여수,20250803: 1400,GS칼텍스 예울마루 대극장,2,2,Taylor Hayes 04188,000-0001-7094,81200,Y,Y,GS칼텍스 예울마루(mobile),20250624174547,250802_01,어린이·가족,00000017094
9000000062843,9000000007809,정상,20250624,가족 뮤지컬 〈넘버 블록스〉 - 여수,20250803: 1400,GS칼텍스 예울마루 대극장,3,3,Rowan Reed 06871,000-0000-0413,121800,Y,Y,GS칼텍스 예울마루(web),20250624122127,250802_01,어린이·가족,00000000413
9000000062844,9000000062845,정상,20250727,가족 뮤지컬 〈넘버 블록스〉 - 여수,20250803: 1400,GS칼텍스 예울마루 대극장,2,2,Avery Ellis 06312,000-0001-5733,98000,Y,Y,GS칼텍스 예울마루(mobile),20250727192008,250802_01,어린이·가족,00000015733
9000000062846,9000000062847,정상,20250612,가족 뮤지컬 〈넘버 블록스〉 - 여수,20250803: 1400,GS칼텍스 예울마루 대극장,2,2,Avery Hayes 06872,000-0000-9406,81200,Y,Y,GS칼텍스 예울마루(mobile),20250612192846,250802_01,어린이·가족,00000009406
9000000062848,9000000062849,정상,20250712,가족 뮤지컬 〈넘버 블록스〉 - 여수,20250803: 1400,GS칼텍스 예울마루 대극장,3,3,Cameron Hayes 04190,00000019429,121800,Y,Y,티켓모바일웹,20250712153641,250802_01,어린이·가족,
9000000062850,9000000062851,정상,20250612,가족 뮤지컬 〈넘버 블록스〉 - 여수,20250803: 1400,GS칼텍스 예울마루 대극장,3,3,Morgan Bennett 05409,000-0000-0300,121800,Y,Y,GS칼텍스 예울마루(mobile),20250612162055,250802_01,어린이·가족,00000000300
9000000062852,9000000062853,정상,20250629,가족 뮤지컬 〈넘버 블록스〉 - 여수,20250803: 1400,GS칼텍스 예울마루 대극장,5,5,Morgan Hayes 06873,000-0000-7660,203000,Y,Y,GS칼텍스 예울마루(mobile),20250629095433,250802_01,어린이·가족,00000007660
9000000062854,9000000062855,정상,20250612,가족 뮤지컬 〈넘버 블록스〉 - 여수,20250803: 1400,GS칼텍스 예울마루 대극장,4,4,Jordan Hayes 06874,000-0001-3755,162400,Y,Y,GS칼텍스 예울마루(mobile),20250612175327,250802_01,어린이·가족,00000013755
9000000062856,9000000062857,정상,20250628,가족 뮤지컬 〈넘버 블록스〉 - 여수,20250803: 1400,GS칼텍스 예울마루 대극장,2,2,Taylor Ellis 04780,000-0001-7366,81200,Y,Y,GS칼텍스 예울마루(web),20250628101345,250802_01,어린이·가족,00000017366
